SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-2-2020,Single Family Residential,7011 4th Ave NW,Seattle,WA,98117,919950,2,1.75,Phinney Ridge,1770,4485,1912,72,520,,Sold,,,http://www.redfin.com/WA/Seattle/7011-4th-Ave-NW-98117/home/498011,NWMLS,1604289,N,Y,47.6799544,-122.3617463
PAST SALE,January-22-2020,Single Family Residential,4714 Wallingford Ave N,Seattle,WA,98103,1020000,4,2.0,Wallingford,2320,3400,1920,234,440,,Sold,,,http://www.redfin.com/WA/Seattle/4714-Wallingford-Ave-N-98103/home/118762,NWMLS,1532733,N,Y,47.6633392,-122.3361381
PAST SALE,November-4-2019,Single Family Residential,9239 15th Ave SW,Seattle,WA,98106,415000,3,1.0,Highland Park,920,4662,1943,313,451,,Sold,,,http://www.redfin.com/WA/Seattle/9239-15th-Ave-SW-98106/home/475609,NWMLS,1533850,N,Y,47.5199014,-122.3542407
PAST SALE,December-20-2019,Single Family Residential,18 W Raye St,Seattle,WA,98119,1340000,4,2.5,Queen Anne,2520,2600,1925,267,532,,Sold,,,http://www.redfin.com/WA/Seattle/18-W-Raye-St-98119/home/131445,NWMLS,1536370,N,Y,47.6434164,-122.357824
PAST SALE,January-31-2020,Single Family Residential,1407 S 99th St,Seattle,WA,98108,280000,3,1.0,Seattle,1000,7540,1940,225,280,,Sold,,,http://www.redfin.com/WA/Seattle/1407-S-99th-St-98108/home/186769,NWMLS,1524058,N,Y,47.5146006,-122.3172326
PAST SALE,November-4-2019,Single Family Residential,2122 N 59th St,Seattle,WA,98103,1175000,4,3.0,Green Lake,2740,4058,1997,313,429,,Sold,,,http://www.redfin.com/WA/Seattle/2122-N-59th-St-98103/home/305557,NWMLS,1512761,N,Y,47.6718396,-122.3325228
PAST SALE,November-15-2019,Single Family Residential,11341 5th Ave NE,Seattle,WA,98125,837500,5,2.75,Pinehurst,3520,7620,1937,302,238,,Sold,,,http://www.redfin.com/WA/Seattle/11341-5th-Ave-NE-98125/home/105758,NWMLS,1509513,N,Y,47.7116497,-122.3236516
PAST SALE,October-10-2019,Single Family Residential,7322 47th Ave SW,Seattle,WA,98136,530000,2,1.0,Fauntleroy,780,4901,1940,338,679,,Sold,,,http://www.redfin.com/WA/Seattle/7322-47th-Ave-SW-98136/home/153435,NWMLS,1524535,N,Y,47.5373705,-122.3926247
PAST SALE,October-29-2019,Single Family Residential,3016 21st Ave W,Seattle,WA,98199,869000,4,2.5,Magnolia,1890,1475,2015,319,460,,Sold,,,http://www.redfin.com/WA/Seattle/3016-21st-Ave-W-98199/home/123310,NWMLS,1516476,N,Y,47.6471412,-122.3829815
PAST SALE,April-23-2020,Single Family Residential,3309 W Bertona St,Seattle,WA,98199,870000,3,1.75,Magnolia,1980,6000,1947,142,439,,Sold,,,http://www.redfin.com/WA/Seattle/3309-W-Bertona-St-98199/home/128197,NWMLS,1570440,N,Y,47.6502406,-122.4000586
PAST SALE,August-13-2020,Single Family Residential,1914 26th Ave E,Seattle,WA,98112,1022000,3,1.75,Montlake,2060,4402,1947,30,496,,Sold,,,http://www.redfin.com/WA/Seattle/1914-26th-Ave-E-98112/home/137785,NWMLS,1626171,N,Y,47.6363468,-122.2991667
PAST SALE,March-30-2020,Single Family Residential,10024 63rd Ave S,Seattle,WA,98178,760000,4,2.75,Upper Rainier Beach,2670,6232,1921,166,285,,Sold,,,http://www.redfin.com/WA/Seattle/10024-63rd-Ave-S-98178/home/177013,NWMLS,1572863,N,Y,47.5108338,-122.2543045
PAST SALE,October-25-2019,Single Family Residential,315 NW 53rd St,Seattle,WA,98107,791000,3,1.5,Ballard,2100,5000,1929,323,377,,Sold,,,http://www.redfin.com/WA/Seattle/315-NW-53rd-St-98107/home/303008,NWMLS,1520604,N,Y,47.6669809,-122.3614335
PAST SALE,January-3-2020,Single Family Residential,10960 4th Pl SW,Seattle,WA,98146,640000,4,2.5,Shorewood,2450,3863,2015,253,261,80,Sold,,,http://www.redfin.com/WA/Seattle/10960-4th-Pl-SW-98146/home/55551038,NWMLS,1540297,N,Y,47.5051867,-122.3395296
PAST SALE,December-3-2019,Single Family Residential,3601 NE 100th St,Seattle,WA,98125,974000,4,2.5,Matthews Beach,2270,8215,1958,284,429,,Sold,,,http://www.redfin.com/WA/Seattle/3601-NE-100th-St-98125/home/113366,NWMLS,1534450,N,Y,47.700835,-122.289205
PAST SALE,July-9-2020,Single Family Residential,6046 Beach Dr SW,Seattle,WA,98136,1651000,5,3.0,Seaview,2860,14869,1931,65,577,,Sold,,,http://www.redfin.com/WA/Seattle/6046-Beach-Dr-SW-98136/home/153850,NWMLS,1610291,N,Y,47.5467592,-122.3979374
PAST SALE,January-16-2020,Single Family Residential,3836 Belvidere Ave SW,Seattle,WA,98126,516000,2,1.0,Genesee,720,5175,1943,240,717,,Sold,,,http://www.redfin.com/WA/Seattle/3836-Belvidere-Ave-SW-98126/home/329311,NWMLS,1542890,N,Y,47.5687479,-122.3797962
PAST SALE,September-9-2020,Single Family Residential,8900 12th Ave S,Seattle,WA,98108,450000,4,1.0,South Park,2080,9000,1928,3,216,,Sold,,,http://www.redfin.com/WA/Seattle/8900-12th-Ave-S-98108/home/477411,NWMLS,1620802,N,Y,47.5237098,-122.3173673
PAST SALE,June-24-2020,Single Family Residential,11210 81st Ave S,Seattle,WA,98178,450000,3,1.75,Bryn Mawr,1700,6955,1956,80,265,,Sold,,,http://www.redfin.com/WA/Seattle/11210-81st-Ave-S-98178/home/199339,NWMLS,1598163,N,Y,47.5023434,-122.2306363
PAST SALE,July-31-2020,Single Family Residential,9521 Sand Point Way NE,Seattle,WA,98115,750000,3,2.0,Matthews Beach,1360,7200,1922,43,551,,Sold,,,http://www.redfin.com/WA/Seattle/9521-Sand-Point-Way-NE-98115/home/114088,NWMLS,1627665,N,Y,47.6981951,-122.278105
PAST SALE,June-17-2020,Single Family Residential,10247 20th Ave SW,Seattle,WA,98146,607000,4,2.75,White Center,1780,5000,1957,87,341,,Sold,,,http://www.redfin.com/WA/Seattle/10247-20th-Ave-SW-98146/home/179219,NWMLS,1601738,N,Y,47.5104824,-122.3598134
PAST SALE,September-27-2019,Single Family Residential,7932 28th Ave SW,Seattle,WA,98126,625000,3,1.75,Westwood,1560,6400,1944,351,401,,Sold,,,http://www.redfin.com/WA/Seattle/7932-28th-Ave-SW-98126/home/472995,NWMLS,1485150,N,Y,47.5309067,-122.3682608
PAST SALE,March-10-2020,Single Family Residential,8414 9th Ave SW,Seattle,WA,98106,600000,2,1.75,Highland Park,1480,4880,1943,186,405,,Sold,,,http://www.redfin.com/WA/Seattle/8414-9th-Ave-SW-98106/home/474706,NWMLS,1566781,N,Y,47.5278051,-122.3464475
PAST SALE,December-2-2019,Single Family Residential,1550 N 128th St,Seattle,WA,98133,725000,4,2.5,Haller Lake,2030,6500,1992,285,357,,Sold,,,http://www.redfin.com/WA/Seattle/1550-N-128th-St-98133/home/103415,NWMLS,1489398,N,Y,47.722241,-122.3372697
PAST SALE,September-11-2020,Single Family Residential,820 S Donovan St,Seattle,WA,98108,340000,2,1.0,South Park,870,5100,1900,1,391,,Sold,,,http://www.redfin.com/WA/Seattle/820-S-Donovan-St-98108/home/477100,NWMLS,1621125,N,Y,47.5257658,-122.3219502
PAST SALE,September-17-2019,Single Family Residential,4711 Meridian Ave N,Seattle,WA,98103,1100000,4,3.0,Wallingford,2738,3750,1920,361,402,,Sold,,,http://www.redfin.com/WA/Seattle/4711-Meridian-Ave-N-98103/home/118000,NWMLS,1495678,N,Y,47.6633035,-122.3339396
PAST SALE,February-18-2020,Single Family Residential,2516 NE 92nd St,Seattle,WA,98115,827000,0,,Wedgwood,850,14425,1921,207,973,,Sold,,,http://www.redfin.com/WA/Seattle/2516-NE-92nd-St-98115/home/314756,NWMLS,1567218,N,Y,47.696133,-122.3007398
PAST SALE,July-8-2020,Single Family Residential,7005 S 128th St,Seattle,WA,98178,531487,3,1.75,Seattle,1580,7150,1967,66,336,,Sold,,,http://www.redfin.com/WA/Seattle/7005-S-128th-St-98178/home/196818,NWMLS,1609856,N,Y,47.4882218,-122.245968
PAST SALE,November-22-2019,Single Family Residential,8005 27th Ave NW,Seattle,WA,98117,685000,4,1.75,Loyal Heights,1400,3880,1918,295,489,,Sold,,,http://www.redfin.com/WA/Seattle/8005-27th-Ave-NW-98117/home/164404,NWMLS,1507830,N,Y,47.6870436,-122.3910592
PAST SALE,March-25-2020,Single Family Residential,6556 40th Ave NE,Seattle,WA,98115,974950,3,1.5,Bryant,2060,5995,1951,171,473,,Sold,,,http://www.redfin.com/WA/Seattle/6556-40th-Ave-NE-98115/home/314906,NWMLS,1573718,N,Y,47.6774494,-122.2846685
PAST SALE,March-23-2020,Single Family Residential,4542 34th Ave S,Seattle,WA,98118,785000,3,2.5,Columbia City,1515,3000,2013,173,518,,Sold,,,http://www.redfin.com/WA/Seattle/4542-34th-Ave-S-98118/home/22509425,NWMLS,1566574,N,Y,47.561587,-122.2896799
PAST SALE,August-28-2020,Single Family Residential,8025 16th Ave NW,Seattle,WA,98117,940500,4,1.75,Loyal Heights,1860,3659,1929,15,506,,Sold,,,http://www.redfin.com/WA/Seattle/8025-16th-Ave-NW-98117/home/164669,NWMLS,1634749,N,Y,47.6876162,-122.378106
PAST SALE,January-3-2020,Single Family Residential,4157 46th Ave SW,Seattle,WA,98116,1140000,4,3.5,Genesee,2740,3363,2015,253,416,,Sold,,,http://www.redfin.com/WA/Seattle/4157-46th-Ave-SW-98116/home/22427094,NWMLS,1544218,N,Y,47.5649237,-122.3911082
PAST SALE,June-18-2020,Single Family Residential,4421 40th Ave SW,Seattle,WA,98116,850000,4,2.25,Genesee,1900,5750,1948,86,447,,Sold,,,http://www.redfin.com/WA/Seattle/4421-40th-Ave-SW-98116/home/328188,NWMLS,1603807,N,Y,47.5639723,-122.3831302
PAST SALE,December-6-2019,Single Family Residential,4017 21st Ave SW,Seattle,WA,98106,549000,2,1.75,Delridge,1620,4900,1917,281,339,,Sold,,,http://www.redfin.com/WA/Seattle/4017-21st-Ave-SW-98106/home/160118,NWMLS,1536692,N,Y,47.5677792,-122.360417
PAST SALE,October-22-2019,Single Family Residential,4027 22nd Ave SW,Seattle,WA,98106,670000,3,2.75,Pigeon Point,1670,2500,2003,326,401,,Sold,,,http://www.redfin.com/WA/Seattle/4027-22nd-Ave-SW-98106/home/2064292,NWMLS,1446550,N,Y,47.5675478,-122.361514
PAST SALE,July-13-2020,Single Family Residential,1604 29th Ave,Seattle,WA,98122,1150000,4,2.5,Madrona,1650,4321,1998,61,697,,Sold,,,http://www.redfin.com/WA/Seattle/1604-29th-Ave-98122/home/146577,NWMLS,1609506,N,Y,47.615521,-122.2946031
PAST SALE,September-27-2019,Single Family Residential,705 N 100th St,Seattle,WA,98133,460000,3,1.0,Greenwood,1550,5594,1926,351,297,,Sold,,,http://www.redfin.com/WA/Seattle/705-N-100th-St-98133/home/98708,NWMLS,1466950,N,Y,47.7012571,-122.3496298
PAST SALE,June-3-2020,Single Family Residential,14326 25th Ave NE,Seattle,WA,98125,585000,2,1.5,Olympic Hills,1710,12781,1977,101,342,,Sold,,,http://www.redfin.com/WA/Seattle/14326-25th-Ave-NE-98125/home/115122,NWMLS,1610704,N,Y,47.7328943,-122.3016561
PAST SALE,February-4-2020,Single Family Residential,1543 17th Ave S,Seattle,WA,98144,645000,3,1.75,N Beacon Hill,1710,3000,1916,221,377,,Sold,,,http://www.redfin.com/WA/Seattle/1543-17th-Ave-S-98144/home/169634,NWMLS,1545642,N,Y,47.5887033,-122.3108532
PAST SALE,August-3-2020,Single Family Residential,2131 46th Ave SW,Seattle,WA,98116,1040000,4,2.75,North Admiral,2000,3795,1910,40,520,,Sold,,,http://www.redfin.com/WA/Seattle/2131-46th-Ave-SW-98116/home/329888,NWMLS,1630293,N,Y,47.5844811,-122.3908246
PAST SALE,June-11-2020,Single Family Residential,8611 32nd Ave SW,Seattle,WA,98126,535000,2,1.0,West Seattle,1180,5040,1941,93,453,,Sold,,,http://www.redfin.com/WA/Seattle/8611-32nd-Ave-SW-98126/home/473831,NWMLS,1590387,N,Y,47.5261232,-122.3742359
PAST SALE,December-20-2019,Single Family Residential,4433 Greenwood Ave N,Seattle,WA,98103,900000,3,2.0,Fremont,2070,4000,1916,267,435,,Sold,,,http://www.redfin.com/WA/Seattle/4433-Greenwood-Ave-N-98103/home/302210,NWMLS,1531417,N,Y,47.6612624,-122.3557699
PAST SALE,January-10-2020,Single Family Residential,2757 SW Sylvan Heights Dr,Seattle,WA,98106,502000,2,2.25,High Point,1460,1744,2007,246,344,190,Sold,,,http://www.redfin.com/WA/Seattle/2757-SW-Sylvan-Heights-Dr-98106/home/12090512,NWMLS,1544080,N,Y,47.540199,-122.369339
PAST SALE,September-19-2019,Single Family Residential,6545 3rd Ave NW,Seattle,WA,98117,800000,3,2.0,Phinney Ridge,2253,4200,1914,359,355,,Sold,,,http://www.redfin.com/WA/Seattle/6545-3rd-Ave-NW-98117/home/498285,NWMLS,1501720,N,Y,47.6772177,-122.3607772
PAST SALE,April-13-2020,Single Family Residential,8154 30th Ave SW,Seattle,WA,98126,915000,3,3.0,West Seattle,2228,7920,1948,152,411,,Sold,,,http://www.redfin.com/WA/Seattle/8154-30th-Ave-SW-98126/home/473422,NWMLS,1576589,N,Y,47.5286166,-122.3706597
PAST SALE,September-1-2020,Single Family Residential,3002 S Dawson St,Seattle,WA,98108,745000,3,1.75,Beacon Hill,1570,5275,1923,11,475,,Sold,,,http://www.redfin.com/WA/Seattle/3002-S-Dawson-St-98108/home/479512,NWMLS,1641947,N,Y,47.5555314,-122.2939846
PAST SALE,January-24-2020,Single Family Residential,1864 24 Ave E,Seattle,WA,98112,899000,3,2.0,Montlake,2289,4250,1935,232,393,,Sold,,,http://www.redfin.com/WA/Seattle/1864-24th-Ave-E-98112/home/137497,NWMLS,1558430,N,Y,47.6370554,-122.3012619
PAST SALE,October-17-2019,Single Family Residential,3933 SW Ida St,Seattle,WA,98136,699000,2,2.0,Gatewood,2050,5100,1923,331,341,,Sold,,,http://www.redfin.com/WA/Seattle/3933-SW-Ida-St-98136/home/468808,NWMLS,1456052,N,Y,47.5340837,-122.3834005
PAST SALE,September-19-2019,Single Family Residential,3220 44th Ave SW,Seattle,WA,98116,845000,5,2.0,Admiral,2130,4180,1926,359,397,,Sold,,,http://www.redfin.com/WA/Seattle/3220-44th-Ave-SW-98116/home/331317,NWMLS,1506298,N,Y,47.5749999,-122.3876996
PAST SALE,December-23-2019,Single Family Residential,1609 21st Ave Unit B,Seattle,WA,98122,600000,2,1.5,Seattle,950,1996,2007,264,632,,Sold,,,http://www.redfin.com/WA/Seattle/1609-21st-Ave-98122/unit-B/home/12318939,NWMLS,1534312,N,Y,47.615648,-122.3053007
PAST SALE,July-29-2020,Single Family Residential,6318 5th Ave NE Unit H,Seattle,WA,98115,590000,2,1.5,Seattle,838,105000,2000,45,704,450,Sold,,,http://www.redfin.com/WA/Seattle/6318-5th-Ave-NE-98115/unit-H/home/16761,NWMLS,1621077,N,Y,47.674863,-122.3229261
PAST SALE,May-1-2020,Single Family Residential,3716 SW 110th St,Seattle,WA,98146,715000,3,2.5,Arbor Heights,1670,8513,1973,134,428,,Sold,,,http://www.redfin.com/WA/Seattle/3716-SW-110th-St-98146/home/156235,NWMLS,1583119,N,Y,47.5052608,-122.3795064
PAST SALE,July-8-2020,Single Family Residential,11236 Evanston Ave N,Seattle,WA,98133,712000,3,1.75,Broadview,1800,6269,1947,66,396,,Sold,,,http://www.redfin.com/WA/Seattle/11236-Evanston-Ave-N-98133/home/97973,NWMLS,1620078,N,Y,47.7116095,-122.3512568
PAST SALE,April-3-2020,Single Family Residential,3521 NE 125th St,Seattle,WA,98125,435000,2,1.0,Cedar Park,810,5658,1942,162,537,,Sold,,,http://www.redfin.com/WA/Seattle/3521-NE-125th-St-98125/home/111443,NWMLS,1568933,N,Y,47.7190471,-122.2898857
PAST SALE,September-25-2019,Single Family Residential,333 N 103rd St,Seattle,WA,98133,434000,2,1.0,Greenwood,820,3844,1947,353,529,,Sold,,,http://www.redfin.com/WA/Seattle/333-N-103rd-St-98133/home/98412,NWMLS,1481469,N,Y,47.7034513,-122.3539031
PAST SALE,August-26-2020,Single Family Residential,2506 N 39th St,Seattle,WA,98103,1205006,3,1.5,Wallingford,1990,3300,1918,17,606,,Sold,,,http://www.redfin.com/WA/Seattle/2506-N-39th-St-98103/home/119494,NWMLS,1644431,N,Y,47.6545,-122.3287279
PAST SALE,March-27-2020,Single Family Residential,325 23rd Ave E,Seattle,WA,98112,875000,3,2.5,Madison Valley,2650,3752,1904,169,330,,Sold,,,http://www.redfin.com/WA/Seattle/325-23rd-Ave-E-98112/home/145077,NWMLS,1569833,N,Y,47.6221776,-122.302833
PAST SALE,July-10-2020,Single Family Residential,3041 NW 57th St,Seattle,WA,98107,775000,2,0.75,Sunset Hill,1960,4850,1908,64,395,,Sold,,,http://www.redfin.com/WA/Seattle/3041-NW-57th-St-98107/home/162894,NWMLS,1610332,N,Y,47.6699977,-122.3973676
PAST SALE,June-12-2020,Single Family Residential,4400 SW Othello St,Seattle,WA,98136,539000,2,1.0,Fauntleroy,950,3906,1942,92,567,,Sold,,,http://www.redfin.com/WA/Seattle/4400-SW-Othello-St-98136/home/152589,NWMLS,1582969,N,Y,47.5383865,-122.388732
PAST SALE,June-10-2020,Single Family Residential,8845 42nd Ave SW,Seattle,WA,98136,975000,3,2.0,Fauntleroy,1720,7200,1955,94,567,,Sold,,,http://www.redfin.com/WA/Seattle/8845-42nd-Ave-SW-98136/home/156766,NWMLS,1587582,N,Y,47.5239127,-122.3862257
PAST SALE,June-3-2020,Single Family Residential,5625 38th Ave SW,Seattle,WA,98126,850000,4,2.5,Fairmount,2200,4800,2003,101,386,,Sold,,,http://www.redfin.com/WA/Seattle/5625-38th-Ave-SW-98136/home/471122,NWMLS,1569321,N,Y,47.5512291,-122.3807078
PAST SALE,September-20-2019,Single Family Residential,3702 SW Cloverdale St,Seattle,WA,98126,725000,4,2.5,West Seattle,1680,7768,1916,358,432,,Sold,,,http://www.redfin.com/WA/Seattle/3702-SW-Cloverdale-St-98126/home/470132,NWMLS,1491942,N,Y,47.5263255,-122.3796698
PAST SALE,April-10-2020,Single Family Residential,5301 1st Ave NW,Seattle,WA,98107,939500,3,1.75,Phinney Ridge,1820,2379,1924,155,516,,Sold,,,http://www.redfin.com/WA/Seattle/5301-1st-Ave-NW-98107/home/298819,NWMLS,1572395,N,Y,47.6676411,-122.3576013
PAST SALE,July-31-2020,Single Family Residential,10422 57th Ave S,Seattle,WA,98178,475000,3,1.0,Rainier Beach,1090,10000,1913,43,436,,Sold,,,http://www.redfin.com/WA/Seattle/10422-57th-Ave-S-98178/home/177771,NWMLS,1622966,N,Y,47.507454,-122.2609637
PAST SALE,December-20-2019,Single Family Residential,2634 13th Ave W,Seattle,WA,98119,760000,3,1.75,Queen Anne,1800,5000,1947,267,422,,Sold,,,http://www.redfin.com/WA/Seattle/2634-13th-Ave-W-98119/home/130597,NWMLS,1524369,N,Y,47.6437506,-122.3735165
PAST SALE,September-4-2020,Single Family Residential,4013 24th Pl S,Seattle,WA,98108,1110000,4,3.5,Seattle,2380,5000,1948,8,466,,Sold,,,http://www.redfin.com/WA/Seattle/4013-24th-Pl-S-98108/home/168622,NWMLS,1641428,N,Y,47.5678968,-122.3016827
PAST SALE,November-26-2019,Single Family Residential,4018 20th Ave SW,Seattle,WA,98106,965000,4,2.25,Pigeon Point,2337,3750,2013,291,413,,Sold,,,http://www.redfin.com/WA/Seattle/4018-20th-Ave-SW-98106/home/160594,NWMLS,1523472,N,Y,47.5677257,-122.3588478
PAST SALE,August-21-2020,Single Family Residential,4112 36th Ave SW,Seattle,WA,98126,675000,2,1.0,West Seattle,1536,4600,1923,22,439,,Sold,,,http://www.redfin.com/WA/Seattle/4112-36th-Ave-SW-98126/home/327909,NWMLS,1638755,N,Y,47.5660715,-122.3770927
PAST SALE,December-23-2019,Single Family Residential,9541 9th Ave NW,Seattle,WA,98117,762000,4,3.0,Crown Hill,2420,8352,1957,264,315,,Sold,,,http://www.redfin.com/WA/Seattle/9541-9th-Ave-NW-98117/home/95517,NWMLS,1538827,N,Y,47.698678,-122.3690043
PAST SALE,March-25-2020,Single Family Residential,6309 26th Ave NW,Seattle,WA,98107,924000,3,3.5,Ballard,1570,1410,2014,171,589,,Sold,,,http://www.redfin.com/WA/Seattle/6309-26th-Ave-NW-98107/home/59703343,NWMLS,1572226,N,Y,47.6748263,-122.3903619
PAST SALE,July-27-2020,Single Family Residential,349 N 82nd St,Seattle,WA,98103,832500,3,1.75,Greenwood,1350,4590,1922,47,617,,Sold,,,http://www.redfin.com/WA/Seattle/349-N-82nd-St-98103/home/300598,NWMLS,1617402,N,Y,47.6882053,-122.353091
PAST SALE,August-19-2020,Single Family Residential,6501 29th Ave SW,Seattle,WA,98126,575000,3,2.25,High Point,1580,2765,2011,24,364,96,Sold,,,http://www.redfin.com/WA/Seattle/6501-29th-Ave-SW-98126/home/18662092,NWMLS,1606600,N,Y,47.5443894,-122.3693516
PAST SALE,August-26-2020,Single Family Residential,1904 S Bennett Dr,Seattle,WA,98108,847000,4,3.25,Beacon Hill,2733,3588,2001,17,310,148,Sold,,,http://www.redfin.com/WA/Seattle/1904-S-Bennett-Dr-98108/home/481216,NWMLS,1624077,N,Y,47.5544566,-122.3079128
PAST SALE,October-1-2019,Single Family Residential,5624 59th Ave NE,Seattle,WA,98105,1099950,4,2.0,Windermere,2440,6050,1947,347,451,,Sold,,,http://www.redfin.com/WA/Seattle/5624-59th-Ave-NE-98105/home/120717,NWMLS,1518013,N,Y,47.6699757,-122.2642875
PAST SALE,April-15-2020,Single Family Residential,942 25th Ave S,Seattle,WA,98144,840000,2,2.0,Judkins,2250,4000,1900,150,373,,Sold,,,http://www.redfin.com/WA/Seattle/942-25th-Ave-S-98144/home/143327,NWMLS,1581920,N,Y,47.593313,-122.2998791
PAST SALE,May-29-2020,Single Family Residential,7301 Seward Park Ave S,Seattle,WA,98118,894250,3,2.25,Seward Park,2370,3780,1938,106,377,,Sold,,,http://www.redfin.com/WA/Seattle/7301-Seward-Park-Ave-S-98118/home/175035,NWMLS,1580415,N,Y,47.5368157,-122.267583
PAST SALE,June-22-2020,Single Family Residential,910 W Howe St,Seattle,WA,98119,1047000,5,1.75,Queen Anne,2440,2400,1918,82,429,,Sold,,,http://www.redfin.com/WA/Seattle/910-W-Howe-St-98119/home/134002,NWMLS,1594622,N,Y,47.6361164,-122.3695835
PAST SALE,July-6-2020,Single Family Residential,3055 NW 70th St,Seattle,WA,98117,750000,2,1.0,Sunset Hill,1110,5000,1953,68,676,,Sold,,,http://www.redfin.com/WA/Seattle/3055-NW-70th-St-98117/home/165800,NWMLS,1613822,N,Y,47.6792665,-122.3980286
PAST SALE,October-22-2019,Single Family Residential,9312 42nd Ave NE,Seattle,WA,98115,991500,5,2.25,Wedgwood,2470,13200,1928,326,401,,Sold,,,http://www.redfin.com/WA/Seattle/9312-42nd-Ave-NE-98115/home/317790,NWMLS,1514671,N,Y,47.6964527,-122.2822881
PAST SALE,December-19-2019,Single Family Residential,3510 NE 96th St,Seattle,WA,98115,785000,4,1.5,Matthews Beach,1785,8293,1955,268,440,,Sold,,,http://www.redfin.com/WA/Seattle/3510-NE-96th-St-98115/home/113205,NWMLS,1531828,N,Y,47.6985529,-122.2900148
PAST SALE,July-30-2020,Single Family Residential,10070 65th Ave S,Seattle,WA,98178,799500,5,2.5,Rainier Beach,3230,6441,1909,44,248,,Sold,,,http://www.redfin.com/WA/Seattle/10070-65th-Ave-S-98178/home/176366,NWMLS,1621448,N,Y,47.5098735,-122.2520583
PAST SALE,May-21-2020,Single Family Residential,2836 NW 68th St,Seattle,WA,98117,965000,4,3.5,Sunset Hill,2270,2500,2005,114,425,,Sold,,,http://www.redfin.com/WA/Seattle/2836-NW-68th-St-98117/home/166996,NWMLS,1585598,N,Y,47.6782559,-122.3946768
PAST SALE,November-26-2019,Single Family Residential,6226 4th Ave NW,Seattle,WA,98107,1240000,5,2.5,Phinney Ridge,3000,3737,1915,291,413,,Sold,,,http://www.redfin.com/WA/Seattle/6226-4th-Ave-NW-98107/home/493400,NWMLS,1534853,N,Y,47.675004,-122.3615372
PAST SALE,October-11-2019,Single Family Residential,9546 13th Ave NW,Seattle,WA,98117,650000,3,1.0,Crown Hill,1200,5880,1955,337,542,,Sold,,,http://www.redfin.com/WA/Seattle/9546-13th-Ave-NW-98117/home/96889,NWMLS,1517065,N,Y,47.6992685,-122.3724377
PAST SALE,September-4-2020,Single Family Residential,971 22nd Ave,Seattle,WA,98122,1050000,4,3.25,Central Area,2210,3810,2007,8,475,,Sold,,,http://www.redfin.com/WA/Seattle/971-22nd-Ave-98122/home/18837508,NWMLS,1638295,N,Y,47.6121468,-122.3038682
